City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
344,Flinders,AU,-34.5833,150.8552,48.2,80,100,1.99,overcast clouds
345,Gidole,ET,5.65,37.3667,59.22,69,87,0.67,overcast clouds
346,Sistranda,NO,63.7256,8.834,54.9,72,96,25.41,overcast clouds
347,Buin,CL,-33.7333,-70.75,73.72,11,0,2.01,clear sky
348,Leon Valley,US,29.4952,-98.6186,93.81,60,40,1.01,scattered clouds
349,Tazovskiy,RU,67.4667,78.7,41.54,75,2,3.76,clear sky
350,Maridi,SS,4.9158,29.4742,67.5,96,75,2.66,light rain
351,Mount Isa,AU,-20.7333,139.5,55.17,47,31,8.05,scattered clouds
352,Saint John,CA,45.2727,-66.0677,77.38,82,90,2.3,moderate rain
353,Monrovia,LR,6.3005,-10.7969,76.77,86,100,11.23,light rain
354,Rocky Mountain House,CA,52.3668,-114.9188,59.11,82,99,8.05,overcast clouds
355,Dauphin,CA,51.1494,-100.0502,86.14,58,1,6.91,clear sky
356,Peno,RU,56.9262,32.7426,66.56,88,41,4.21,scattered clouds
357,Tromso,NO,69.6496,18.957,50.65,87,75,1.01,light intensity shower rain
358,Mangrol,IN,21.1167,70.1167,83.3,81,100,18.3,overcast clouds
359,Kamenka,RU,51.3223,42.7678,74.52,62,24,5.28,few clouds
360,Ajdabiya,LY,30.7554,20.2263,78.58,65,0,10.87,clear sky
361,Gushikawa,JP,26.3544,127.8686,81.63,90,40,5.75,scattered clouds
362,Cururupu,BR,-1.8283,-44.8683,82.98,71,61,5.23,broken clouds
363,Bardsir,IR,29.9227,56.5743,71.65,71,100,8.99,overcast clouds
364,Emba,KZ,48.8264,58.1442,81.28,40,23,4.25,few clouds
365,Lompoc,US,34.6391,-120.4579,90.21,63,1,5.01,clear sky
366,Chikwawa,MW,-16.0335,34.8009,67.32,64,86,2.84,overcast clouds
367,Artvin,TR,41.1667,41.8333,69.08,59,21,3.47,few clouds
368,Kavieng,PG,-2.5744,150.7967,80.96,77,100,7.34,moderate rain
369,Hobyo,SO,5.3505,48.5268,76.91,80,93,24.45,overcast clouds
370,Hanmer Springs,NZ,-42.5167,172.8167,44.06,94,100,2.64,overcast clouds
371,Gupitan,PH,7.7758,125.6406,74.57,96,100,2.48,light rain
372,Fairbanks,US,64.8378,-147.7164,67.23,70,90,3.0,overcast clouds
373,Yinchuan,CN,38.4681,106.2731,81.34,45,0,8.1,clear sky
374,Kaeo,NZ,-35.1,173.7833,51.33,95,75,12.62,moderate rain
375,Erenhot,CN,43.6475,111.9767,76.75,47,0,6.49,clear sky
376,Mont-Dore,NC,-22.2833,166.5833,67.98,79,100,5.14,overcast clouds
377,Batemans Bay,AU,-35.7167,150.1833,44.91,77,100,4.09,overcast clouds
378,At-Bashi,KG,41.1702,75.8106,57.36,79,100,1.12,overcast clouds
379,Kayerkan,RU,69.3497,87.7602,47.68,73,100,4.47,overcast clouds
380,Hervey Bay,AU,-25.2986,152.8535,51.03,70,0,3.0,clear sky
381,Latung,PH,5.5,120.8833,82.87,77,67,8.23,broken clouds
382,Kahului,US,20.8947,-156.47,79.97,80,40,19.57,scattered clouds
383,Wufeng,CN,27.45,104.8333,58.41,91,3,4.21,clear sky
384,Bay Roberts,CA,47.5999,-53.2648,81.66,52,58,14.58,broken clouds
385,Nadym,RU,65.5333,72.5167,59.27,54,98,9.31,overcast clouds
386,Aksarka,RU,66.5606,67.7975,55.99,80,84,6.55,broken clouds
387,Ostrovnoy,RU,68.0531,39.5131,64.54,60,100,24.47,overcast clouds
388,Eureka,US,40.8021,-124.1637,69.21,76,27,3.0,scattered clouds
389,Sayansk,RU,54.1088,102.1648,54.59,93,18,3.06,few clouds
390,Wanning,CN,18.8003,110.3967,79.59,88,100,4.56,overcast clouds
391,Taguatinga,BR,-12.3857,-46.5711,95.16,15,3,4.9,clear sky
392,Pangnirtung,CA,66.1451,-65.7125,46.4,87,90,13.8,light rain
393,Tabuk,PH,17.4189,121.4443,75.47,95,100,2.15,overcast clouds
394,Kon Tum,VN,14.35,108.0,71.51,99,100,3.74,overcast clouds
395,Roanoke,US,37.271,-79.9414,88.05,46,100,1.99,overcast clouds
396,Arenys De Mar,ES,41.5819,2.5494,85.42,78,0,1.99,clear sky
397,Zabol,AF,32.25,67.25,84.81,20,0,13.56,clear sky
398,Sanandaj,IR,35.3144,46.9923,82.36,15,47,6.42,scattered clouds
399,Coihueco,CL,-36.6167,-71.8333,59.74,48,0,10.36,clear sky
400,Lalmohan,BD,22.3384,90.7419,83.61,83,100,10.58,light rain
401,Iranshahr,IR,27.2025,60.6848,91.74,52,20,0.0,few clouds
402,Norman Wells,CA,65.282,-126.8329,69.84,46,20,6.91,few clouds
403,Cadillac,US,44.2519,-85.4012,81.79,41,1,5.75,clear sky
404,Anadyr,RU,64.75,177.4833,54.1,81,0,2.24,clear sky
405,Codrington,AU,-38.2667,141.9667,46.02,97,100,9.93,light rain
406,Komsomolskiy,UZ,40.4272,71.7189,75.92,64,100,6.91,overcast clouds
407,Leshukonskoye,RU,64.8989,45.7622,65.1,55,73,5.88,broken clouds
408,Jijiga,ET,9.35,42.8,66.36,60,50,12.73,scattered clouds
409,Mikhaylovka,RU,50.06,43.2379,78.6,52,7,5.59,clear sky
410,Whitehorse,CA,60.7161,-135.0538,66.97,39,20,8.05,few clouds
411,Kawalu,ID,-7.3817,108.2082,71.38,90,89,0.67,overcast clouds
412,Chuy,UY,-33.6971,-53.4616,46.35,89,100,28.34,overcast clouds
413,Mehamn,NO,71.0357,27.8492,48.09,93,100,15.08,overcast clouds
414,Skara,SE,58.3866,13.4384,67.75,58,82,3.38,broken clouds
415,Goshogawara,JP,40.8044,140.4414,70.93,90,3,2.48,clear sky
416,Pontian Kecil,MY,1.4801,103.3899,82.53,83,100,5.39,overcast clouds
417,Najran,SA,17.4924,44.1277,81.25,51,6,7.87,clear sky
418,Mbamba,NG,9.9833,13.1,72.0,90,100,3.15,overcast clouds
419,Kangaatsiaq,GL,68.3065,-53.4641,44.89,80,100,15.99,overcast clouds
420,Saint George,US,37.1041,-113.5841,92.62,39,1,3.44,clear sky
421,Grand Gaube,MU,-20.0064,57.6608,71.38,67,2,5.99,light rain
422,Kaya,BF,13.0917,-1.0844,92.7,38,78,6.38,broken clouds
423,Saint Anthony,US,45.0205,-93.218,88.75,44,40,4.0,scattered clouds
424,Red Wing,US,44.5625,-92.5338,87.57,46,1,3.0,clear sky
425,Kainantu,PG,-6.2887,145.8655,60.24,96,100,2.3,overcast clouds
426,Statesboro,US,32.4488,-81.7832,88.11,78,1,3.44,clear sky
427,Malacacheta,BR,-17.8422,-42.0767,83.91,28,0,5.03,clear sky
428,Turkistan,KZ,43.0,68.0,84.25,16,0,8.72,clear sky
429,Staunton,US,38.1496,-79.0717,87.24,31,1,8.05,clear sky
430,Thurso,GB,58.5927,-3.5259,55.65,90,100,1.28,overcast clouds
431,Howard Springs,AU,-12.497,131.047,71.51,93,31,6.76,scattered clouds
432,Ziarat,PK,30.3823,67.7282,74.32,55,0,3.4,clear sky
433,Honiara,SB,-9.4333,159.95,76.06,84,91,5.82,overcast clouds
434,Dhidhdhoo,MV,6.8833,73.1,82.44,77,100,12.44,overcast clouds
435,Honningsvag,NO,70.9821,25.9704,47.52,93,100,17.13,overcast clouds
436,Alugan,PH,12.2188,125.4808,77.77,89,88,5.68,overcast clouds
437,Boffa,GN,10.1667,-14.0333,78.67,86,100,6.49,overcast clouds
438,Dubbo,AU,-32.25,148.6167,39.33,100,90,0.0,overcast clouds
439,Port Pirie,AU,-33.1833,138.0167,39.29,80,33,4.05,scattered clouds
440,Zarubino,RU,42.63,131.0922,72.64,95,82,4.68,broken clouds
441,Muravlenko,RU,63.7898,74.523,52.09,72,40,4.94,scattered clouds
442,Nouadhibou,MR,20.931,-17.0347,71.58,88,0,18.41,clear sky
443,Pacific Grove,US,36.6177,-121.9166,92.57,84,40,3.0,scattered clouds
444,Nanakuli,US,21.3906,-158.1547,79.99,88,90,5.75,light intensity drizzle
445,Tarakan,ID,3.3,117.6333,74.7,94,90,6.91,overcast clouds
446,Berdigestyakh,RU,62.0989,126.6992,60.33,74,93,5.48,overcast clouds
447,Baykit,RU,61.67,96.37,52.56,96,57,2.89,broken clouds
448,Hattiesburg,US,31.3271,-89.2903,91.72,79,20,4.61,few clouds
449,Biak,ID,-0.9131,122.8766,75.42,85,100,4.88,overcast clouds
450,Katihar,IN,25.5333,87.5833,83.84,80,100,4.05,overcast clouds
451,Marang,MY,5.2056,103.2059,80.51,85,100,2.44,overcast clouds
452,Kristiansund,NO,63.1115,7.732,55.45,76,75,17.27,broken clouds
453,Zhoukou,CN,33.6333,114.6333,74.59,96,43,7.27,scattered clouds
454,Pitsunda,GE,43.1592,40.3378,77.18,74,0,3.98,clear sky
455,Sale,MA,34.0389,-6.8166,78.82,78,40,4.61,scattered clouds
456,Aklavik,CA,68.2191,-135.0107,59.83,88,90,4.61,light intensity shower rain
457,Requena,ES,39.4883,-1.1004,75.52,50,0,8.23,clear sky
458,Nome,US,64.5011,-165.4064,51.87,87,90,10.36,overcast clouds
459,Porto Velho,BR,-8.7619,-63.9039,95.05,36,20,8.05,few clouds
460,Chongwe,ZM,-15.3292,28.682,60.28,48,85,4.61,overcast clouds
461,Aviemore,GB,57.1955,-3.8259,60.46,72,100,4.43,overcast clouds
462,Tres Picos,MX,15.8667,-93.5333,91.31,52,2,3.56,clear sky
463,Krasnyy Chikoy,RU,50.3643,108.7512,62.46,98,100,2.51,overcast clouds
464,Bandarban,BD,22.1965,92.2262,76.55,98,100,2.55,light rain
465,Matadi,CD,-5.8167,13.45,74.86,76,64,7.9,broken clouds
466,Kieta,PG,-6.2167,155.6333,78.94,83,100,5.59,light rain
467,Rudnogorsk,RU,57.2639,103.7519,51.98,83,2,1.19,clear sky
468,Pitimbu,BR,-7.4706,-34.8086,81.19,77,6,13.13,clear sky
469,Kamwenge,UG,0.1866,30.4539,69.71,59,96,2.8,overcast clouds
470,Menongue,AO,-14.6585,17.691,58.28,42,48,5.66,scattered clouds
471,Knysna,ZA,-34.0363,23.0471,64.78,39,0,6.71,clear sky
472,Altay,CN,47.8667,88.1167,60.91,43,24,5.12,few clouds
473,Sovetskiy,RU,61.3614,63.5842,61.68,86,47,1.61,scattered clouds
474,Noumea,NC,-22.2763,166.4572,67.98,76,100,5.46,overcast clouds
475,Canmore,CA,51.0834,-115.3521,71.08,52,15,4.61,few clouds
476,Pleshanovo,RU,52.8333,53.4833,71.19,56,4,2.35,clear sky
477,Sola,VU,-13.8833,167.55,79.47,83,20,4.61,few clouds
478,Vranjska Banja,RS,42.555,21.9922,68.49,99,97,4.56,overcast clouds
479,Antalaha,MG,-14.9003,50.2788,68.5,84,10,7.67,clear sky
480,Luwuk,ID,-0.9516,122.7875,76.46,87,100,4.0,overcast clouds
481,Farcasu,RO,44.6,23.75,81.81,45,96,1.32,overcast clouds
482,Imbituba,BR,-28.24,-48.6703,64.81,31,0,3.96,clear sky
483,Ancud,CL,-41.8697,-73.8203,49.53,72,100,5.41,overcast clouds
484,Sampit,ID,-2.5333,112.95,73.53,99,90,1.77,overcast clouds
485,Mogadishu,SO,2.0371,45.3438,76.98,84,13,21.63,few clouds
486,Concordia,AR,-31.393,-58.0209,53.78,58,40,18.01,scattered clouds
487,Toora-Khem,RU,52.4675,96.11,50.05,76,11,0.54,few clouds
488,Porbandar,IN,21.6422,69.6093,83.57,81,100,19.01,overcast clouds
489,Davila,PH,18.4726,120.5763,76.98,94,100,11.79,overcast clouds
490,Yar-Sale,RU,66.8333,70.8333,52.9,81,100,6.96,light rain
491,Shingu,JP,33.7333,135.9833,76.91,93,12,4.16,few clouds
492,Valparaiso,CL,-33.0393,-71.6273,68.23,41,0,3.44,clear sky
493,Brae,GB,60.3964,-1.353,53.51,82,58,7.16,broken clouds
494,Souillac,MU,-20.5167,57.5167,71.37,73,40,11.5,scattered clouds
495,Olinda,BR,-8.0089,-34.8553,78.53,69,20,16.11,few clouds
496,Batesville,US,35.7698,-91.641,84.07,80,90,4.0,overcast clouds
497,Little Current,CA,45.9793,-81.9248,82.42,59,90,9.4,overcast clouds
498,Huarmey,PE,-10.0681,-78.1522,69.6,67,19,9.75,few clouds
499,Cagliari,IT,39.245,9.0912,80.94,58,0,13.8,clear sky
500,Oranjemund,NA,-28.55,16.4333,67.59,41,0,8.1,clear sky
501,Yulara,AU,-25.2406,130.9889,40.84,75,0,0.0,clear sky
502,Busembatia,UG,0.7697,33.6131,66.06,68,97,5.01,overcast clouds
503,Phan Thiet,VN,10.9333,108.1,74.17,87,100,9.08,overcast clouds
504,Road Town,VG,18.4167,-64.6167,86.04,74,40,11.5,scattered clouds
505,Montepuez,MZ,-13.1256,38.9997,64.33,78,100,9.46,overcast clouds
506,Preston,GB,53.7667,-2.7167,82.38,79,0,5.14,clear sky
507,Zapolyarnyy,RU,69.4154,30.8136,47.48,97,100,28.12,moderate rain
508,Buala,SB,-8.145,159.5921,79.0,86,87,6.67,light rain
509,Uttaradit,TH,17.6667,100.5,70.43,96,100,2.62,overcast clouds
510,Hue,VN,16.4667,107.6,82.51,78,20,2.3,few clouds
511,Coro,VE,11.4045,-69.6734,89.37,58,8,24.58,clear sky
512,Rusape,ZW,-18.5278,32.1284,45.64,58,0,5.28,clear sky
513,Marzuq,YE,14.4,46.4667,84.45,42,100,6.55,overcast clouds
514,Swan Hill,AU,-35.3378,143.5544,44.4,71,100,4.07,overcast clouds
515,Katherine,AU,-14.4667,132.2667,61.12,51,18,8.05,few clouds
516,Corinto,GR,37.9407,22.9573,85.03,63,0,3.44,clear sky
517,Porto Novo,BJ,6.4965,2.6036,80.42,82,46,6.29,scattered clouds
518,Cazones,MX,20.7167,-97.3167,87.06,61,34,8.46,scattered clouds
519,Nhulunbuy,AU,-12.2333,136.7667,74.01,88,96,8.05,overcast clouds
520,Moose Factory,CA,51.2585,-80.6094,57.2,67,1,3.44,clear sky
521,Hadrut,AZ,39.52,47.0318,79.99,43,38,5.14,scattered clouds
522,Kuna,US,43.4918,-116.4201,91.56,25,1,4.61,clear sky
523,Waterloo,CA,43.4668,-80.5164,87.48,49,40,8.99,scattered clouds
524,Paulo Afonso,BR,-9.4061,-38.2147,81.36,55,100,12.75,overcast clouds
525,Wad Rawah,SD,15.1603,33.1397,84.52,50,100,6.04,overcast clouds
526,Los Llanos De Aridane,ES,28.6585,-17.9182,71.35,78,0,16.11,clear sky
527,Neftcala,AZ,39.3742,49.2472,80.67,76,76,7.65,broken clouds
528,Vila Velha,BR,-20.3297,-40.2925,82.35,64,0,13.8,clear sky
529,Campbellton,CA,48.0075,-66.6727,82.85,41,100,4.34,overcast clouds
530,Bereda,ES,43.2686,-7.5406,79.57,64,0,4.23,clear sky
531,Santa Rosa,PH,14.3122,121.1114,82.38,84,100,3.91,light rain
532,Rudnya,RU,54.947,31.0934,70.39,78,5,6.38,clear sky
533,Thinadhoo,MV,0.5333,72.9333,82.72,71,13,5.75,few clouds
534,Ferrol,ES,43.4832,-8.2369,69.28,91,50,3.91,scattered clouds
535,Koslan,RU,63.4564,48.8989,65.12,58,100,4.56,overcast clouds
536,Canon City,US,38.441,-105.2424,91.99,34,1,5.01,clear sky
537,Urengoy,RU,65.9667,78.3667,48.45,66,10,0.54,clear sky
538,Turtas,RU,58.9417,69.1325,60.44,68,96,4.63,overcast clouds
539,Charters Towers,AU,-20.1,146.2667,54.9,83,97,3.65,overcast clouds
540,Dongsheng,CN,39.8161,109.9776,74.25,63,0,9.53,clear sky
541,Siderno,IT,38.2779,16.302,73.83,81,15,4.07,few clouds
542,Banyo,CM,6.75,11.8167,65.14,95,100,4.21,overcast clouds
543,Shestakovo,RU,56.4915,103.96,54.05,81,10,0.89,clear sky
544,Maneadero,MX,31.7167,-116.5667,86.18,76,13,3.0,few clouds
545,Tefe,BR,-3.3542,-64.7114,91.51,58,40,9.22,scattered clouds
546,Oistins,BB,13.0667,-59.5333,87.89,70,75,19.57,broken clouds
547,Strezhevoy,RU,60.7333,77.5889,57.18,92,13,6.24,few clouds
548,Santa Cruz,BO,-17.8,-63.1667,64.45,36,90,21.85,overcast clouds
549,Sitia,GR,35.2,26.0986,77.29,79,0,4.83,clear sky
550,Manikpur,IN,25.0667,81.1167,85.21,68,100,4.27,overcast clouds
551,Mantua,IT,45.1667,10.7833,81.64,67,69,7.0,broken clouds
552,Nioro,GM,13.35,-15.75,90.54,56,88,5.21,overcast clouds
553,Nandu,CN,22.8525,110.8233,78.21,88,100,1.43,overcast clouds
554,Iquique,CL,-20.2208,-70.1431,59.04,73,25,8.19,scattered clouds
555,Zhangye,CN,38.9342,100.4517,80.73,25,0,7.76,clear sky
556,Kudat,MY,6.8837,116.8477,80.53,83,20,4.61,few clouds
557,Leeton,AU,-34.5667,146.4,47.89,100,90,3.44,overcast clouds
558,Inhambane,MZ,-23.865,35.3833,62.58,100,75,11.5,drizzle
559,Okha,RU,53.5739,142.9478,58.01,75,8,12.93,clear sky
560,Nipawin,CA,53.3668,-104.0009,60.84,88,90,12.66,overcast clouds
561,Kilakarai,IN,9.2333,78.7833,82.87,63,100,13.73,overcast clouds
562,Yenagoa,NG,4.9247,6.2642,76.3,84,100,4.45,overcast clouds
563,Mandaguari,BR,-23.5475,-51.6708,65.64,34,5,12.64,clear sky
564,Ust-Kuyga,RU,70.0167,135.6,52.32,56,100,4.0,overcast clouds
565,Galeras,CO,9.161,-75.0481,90.79,54,41,3.0,scattered clouds
566,Belle Glade,US,26.6845,-80.6676,92.05,58,84,3.98,light rain
567,Urumqi,CN,43.801,87.6005,70.75,38,0,6.71,clear sky
568,Pangai,TO,-19.8,-174.35,77.11,78,20,9.22,few clouds
569,Aasiaat,GL,68.7098,-52.8699,41.81,83,100,8.97,overcast clouds
570,Lufilufi,WS,-13.8745,-171.5986,81.48,73,57,23.2,broken clouds
571,Kalmunai,LK,7.4167,81.8167,79.5,81,100,4.5,overcast clouds
572,Ugoofaaru,MV,5.6667,73.0,83.03,71,100,12.66,overcast clouds
573,Kalamare,BW,-22.9337,26.5703,52.11,40,0,5.39,clear sky
574,Arica,CL,-18.475,-70.3042,67.55,72,75,10.36,broken clouds
575,Osorno,CL,-40.5667,-73.15,35.91,100,90,1.14,fog
576,Kushiro,JP,42.975,144.3747,68.81,93,20,3.58,few clouds
577,Hambantota,LK,6.1241,81.1185,80.94,83,20,12.66,few clouds
578,Kudinovo,RU,54.9994,36.2533,68.05,88,21,5.08,few clouds
579,Te Anau,NZ,-45.4167,167.7167,38.25,95,49,1.36,scattered clouds
580,Vila Do Maio,CV,15.1333,-23.2167,84.99,84,33,8.84,scattered clouds
581,Moerai,PF,-22.4333,-151.3333,74.03,80,100,29.44,light rain
582,Vitim,RU,59.4511,112.5578,61.2,98,100,4.27,moderate rain
583,Eenhana,NA,-17.4667,16.3333,67.75,37,2,8.01,clear sky
584,Bluefields,NI,12.0137,-83.7635,84.27,79,75,4.61,broken clouds
585,Yarkovo,RU,57.4028,67.0786,60.12,72,30,6.87,scattered clouds
586,Waipawa,NZ,-41.4122,175.5153,48.83,91,100,12.73,light rain
587,Camana,PE,-16.6228,-72.7111,63.7,76,61,5.88,broken clouds
588,Hamilton,US,39.1834,-84.5333,84.0,57,0,1.99,clear sky
589,Rocha,UY,-34.4833,-54.3333,50.07,91,100,28.43,overcast clouds
590,Ingham,US,42.6,-84.3833,84.24,56,1,5.75,clear sky
591,Stornoway,GB,58.2093,-6.3865,60.93,72,20,10.36,few clouds
592,Khudumelapye,BW,-23.8833,24.75,48.88,27,0,7.74,clear sky
593,Aquiraz,BR,-3.9014,-38.3911,86.22,62,78,10.87,broken clouds
594,Labuhan,ID,-6.8844,112.2051,76.48,84,17,6.71,few clouds
595,Naryan-Mar,RU,67.6713,53.087,59.0,68,100,5.99,overcast clouds
596,Kirkwall,GB,58.9848,-2.9587,55.74,82,90,0.0,overcast clouds
597,Sal Rei,CV,16.1833,-22.9167,80.8,65,20,13.8,few clouds
598,Tamale,GH,9.4008,-0.8393,81.45,68,100,6.53,overcast clouds
599,Huntington,US,38.4193,-82.4452,80.22,64,82,7.31,broken clouds
600,Omboue,GA,-1.5746,9.2618,73.47,79,0,8.68,clear sky
601,Sao Filipe,CV,14.8961,-24.4956,74.23,87,100,8.14,overcast clouds
602,Lososina,RU,48.9975,140.3106,66.06,79,100,4.47,overcast clouds
603,Loreto,MX,22.2667,-101.9667,75.02,39,6,15.12,clear sky
604,Huancavelica,PE,-12.7667,-74.9833,47.08,45,96,8.81,overcast clouds
605,Itoman,JP,26.1247,127.6694,82.42,86,20,10.36,few clouds
606,Trelew,AR,-43.249,-65.3051,54.81,24,28,20.87,scattered clouds
607,Mount Gambier,AU,-37.8333,140.7667,48.11,93,90,9.22,light rain
608,Kununurra,AU,-15.7667,128.7333,58.98,77,100,3.44,overcast clouds
609,Chapais,CA,49.7834,-74.8492,82.18,33,15,8.39,few clouds
610,Martinsville,US,36.6915,-79.8725,88.27,65,40,6.91,scattered clouds
611,Nha Trang,VN,12.25,109.1833,80.6,90,100,8.77,overcast clouds
612,Houma,US,29.5958,-90.7195,93.0,76,99,1.99,overcast clouds
613,Nabire,ID,-3.3667,135.4833,74.86,94,100,4.81,overcast clouds
614,Pozhva,RU,59.0912,56.0847,59.7,86,0,5.35,clear sky
615,Bonaventure,CA,48.0457,-65.4926,82.99,57,100,4.61,overcast clouds
616,Omsukchan,RU,62.5333,155.8,41.56,92,100,10.2,light rain
617,Pontes E Lacerda,BR,-15.2261,-59.3353,70.39,54,100,11.56,overcast clouds
618,Pishin,PK,30.5803,66.9961,88.52,19,0,7.14,clear sky
619,Taiping,MY,4.85,100.7333,79.0,92,100,1.48,overcast clouds
620,Presidencia Roque Saenz Pena,AR,-26.7852,-60.4388,61.88,19,97,9.71,overcast clouds
621,Vieux-Habitants,GP,16.0589,-61.7659,85.57,78,28,13.89,scattered clouds
622,Isabela,PH,6.7085,121.9711,77.05,85,100,3.4,overcast clouds
623,Barra,BR,-11.0894,-43.1417,89.51,26,0,3.09,clear sky
624,Vanimo,PG,-2.6741,141.3028,76.5,89,100,2.84,overcast clouds
625,Rizhao,CN,35.4275,119.4553,73.83,96,25,4.81,scattered clouds
626,Madras,IN,13.0878,80.2785,82.38,78,40,0.0,light intensity drizzle
627,Ariquemes,BR,-9.9133,-63.0408,98.08,23,0,6.55,clear sky
628,Yahualica,MX,21.1333,-102.85,77.88,44,8,8.3,clear sky
629,Guatire,VE,10.4762,-66.5427,81.1,60,89,4.43,overcast clouds
630,Panzhihua,CN,26.5851,101.7128,70.43,94,96,3.11,overcast clouds
631,Malanville,BJ,11.8685,3.3899,87.01,56,100,9.69,overcast clouds
632,Bereznik,RU,62.8551,42.7072,64.44,60,0,5.32,clear sky
633,Sabang,ID,5.8933,95.3214,82.54,74,100,20.2,overcast clouds
634,Matara,LK,5.9485,80.5353,79.2,82,96,14.18,overcast clouds
635,Bandarbeyla,SO,9.4942,50.8122,76.64,83,100,30.33,overcast clouds
636,Surami,GE,42.0243,43.5556,70.05,63,0,3.67,clear sky
637,Aswan,EG,24.0934,32.907,101.5,18,0,2.3,clear sky
638,Sao Gabriel,BR,-30.3364,-54.32,50.95,60,11,20.27,few clouds
639,Avera,US,33.194,-82.5271,87.71,45,100,6.85,light rain
640,Sibu,MY,2.3,111.8167,77.31,94,40,0.0,scattered clouds
641,Jumla,NP,29.2747,82.1838,63.63,96,100,3.62,overcast clouds
642,San Patricio,US,28.017,-97.5169,94.01,50,21,11.59,few clouds
643,Kuruman,ZA,-27.4524,23.4325,45.0,21,0,5.08,clear sky
644,Huron,US,41.1501,-82.5499,81.82,60,0,7.63,clear sky
645,Ewa Beach,US,21.3156,-158.0072,79.99,78,90,13.0,light intensity drizzle
646,Ylivieska,FI,64.0833,24.55,62.31,63,94,6.64,overcast clouds
647,Boa Vista,BR,2.8197,-60.6733,85.98,66,75,4.61,broken clouds
648,Jalu,LY,29.0331,21.5482,84.45,39,0,18.23,clear sky
649,Ercis,TR,39.0287,43.3586,72.28,44,30,6.85,scattered clouds
650,Thiruvananthapuram,IN,8.4833,76.9167,78.78,89,40,4.61,mist
651,Antofagasta,CL,-23.65,-70.4,66.22,56,23,3.58,few clouds
652,Ulaangom,MN,49.9811,92.0667,61.99,52,0,3.0,clear sky
653,Brookhaven,US,31.5791,-90.4407,90.55,72,80,2.84,broken clouds
654,Torres,BR,-29.3353,-49.7269,55.83,40,0,18.25,clear sky
655,Valdosta,US,30.8327,-83.2785,91.92,55,100,4.7,overcast clouds
656,Boralday,KZ,43.3578,76.8594,75.06,35,1,6.71,clear sky
657,Clovis,US,36.8252,-119.7029,102.61,35,77,1.01,broken clouds
658,Meulaboh,ID,4.1363,96.1285,76.03,85,100,4.18,overcast clouds
659,Aitape,PG,-3.1374,142.3475,76.42,90,100,3.71,overcast clouds
660,Basco,PH,20.4487,121.9702,84.31,73,100,4.81,overcast clouds
661,Ayna,PE,-12.65,-73.9167,77.5,67,77,5.08,broken clouds
662,Male,MV,4.1748,73.5089,84.15,84,40,6.91,scattered clouds
663,Padang,ID,-0.9492,100.3543,76.91,87,77,2.37,broken clouds
664,Semey,KZ,50.4111,80.2275,68.99,52,83,4.14,broken clouds
665,Hualmay,PE,-11.0964,-77.6139,67.77,68,22,9.15,few clouds
666,Palora,EC,-1.7,-77.9333,73.38,85,88,1.12,light rain
667,Ozark,US,37.0209,-93.206,85.46,75,83,1.01,broken clouds
