City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
285,Rio Grande,BR,2021-07-17 17:39:55,-32.035,-52.0986,62.71,66,7,16.64
286,Inhambane,MZ,2021-07-17 17:42:02,-23.865,35.3833,64.38,88,40,4.61
287,Mpulungu,ZM,2021-07-17 17:42:03,-8.7623,31.1141,72.05,46,14,11.88
288,Villazon,BO,2021-07-17 17:42:03,-22.0866,-65.5942,54.25,8,34,12.46
289,Bull Savanna,JM,2021-07-17 17:42:03,17.8868,-77.5902,85.42,62,60,17.45
290,Constancia,MX,2021-07-17 17:42:04,24.2231,-107.1869,93.51,51,99,8.5
291,Iskateley,RU,2021-07-17 17:42:04,67.6803,53.1512,55.04,87,100,7.38
292,Port Blair,IN,2021-07-17 17:42:04,11.6667,92.75,80.69,81,97,9.89
293,Koumac,NC,2021-07-17 17:42:05,-20.5667,164.2833,70.7,78,8,2.33
294,Bambous Virieux,MU,2021-07-17 17:42:05,-20.3428,57.7575,71.85,68,40,13.8
295,Kalundborg,DK,2021-07-17 17:42:06,55.6795,11.0886,75.61,75,8,22.32
296,Saint-Louis,SN,2021-07-17 17:42:06,16.3333,-15.0,100.35,30,78,8.81
297,Tilichiki,RU,2021-07-17 17:42:06,60.4667,166.1,49.35,91,100,2.89
298,Nadym,RU,2021-07-17 17:42:06,65.5333,72.5167,45.61,72,82,7.67
299,Anadyr,RU,2021-07-17 17:42:07,64.75,177.4833,55.9,82,0,13.0
300,Luunja,EE,2021-07-17 17:42:07,58.3558,26.8808,79.14,50,0,9.22
301,Ostersund,SE,2021-07-17 17:42:07,63.1792,14.6357,64.85,68,75,5.75
302,Ancud,CL,2021-07-17 17:42:08,-41.8697,-73.8203,47.73,74,59,2.42
303,Sinnamary,GF,2021-07-17 17:42:08,5.3833,-52.95,84.07,68,23,9.82
304,Kemin,KG,2021-07-17 17:42:08,42.7846,75.6892,64.54,53,58,4.16
305,Mangrol,IN,2021-07-17 17:42:08,21.1167,70.1167,83.57,83,93,16.44
306,Khani,GE,2021-07-17 17:42:09,41.9563,42.9566,71.17,61,28,4.63
307,Iquitos,PE,2021-07-17 17:42:09,-3.7481,-73.2472,82.44,78,75,6.91
308,Vaitape,PF,2021-07-17 17:42:09,-16.5167,-151.75,79.56,73,31,22.46
309,Faya,SA,2021-07-17 17:42:10,18.3851,42.4509,73.51,42,100,6.89
310,Alyangula,AU,2021-07-17 17:42:10,-13.8483,136.4192,69.67,73,84,4.61
311,Fukue,JP,2021-07-17 17:42:10,32.6881,128.8419,78.22,78,99,13.76
312,Pemberton,CA,2021-07-17 17:42:10,50.3164,-122.8027,60.66,65,96,2.75
313,Paamiut,GL,2021-07-17 17:42:11,61.994,-49.6678,44.1,96,100,6.71
314,Sal Rei,CV,2021-07-17 17:42:11,16.1833,-22.9167,81.16,65,0,12.66
315,Beloha,MG,2021-07-17 17:42:11,-25.1667,45.05,67.71,71,0,11.41
316,Saint George,US,2021-07-17 17:42:12,37.1041,-113.5841,97.54,33,1,1.99
317,Ishinomaki,JP,2021-07-17 17:42:12,38.4167,141.3,72.5,89,100,3.76
318,Bollnas,SE,2021-07-17 17:42:12,61.3482,16.3946,78.13,67,22,3.24
319,Saldanha,ZA,2021-07-17 17:42:12,-33.0117,17.9442,57.25,90,0,10.6
320,Ulagan,RU,2021-07-17 17:42:13,50.6321,87.9563,49.87,90,82,1.63
321,Ovsyanka,RU,2021-07-17 17:42:13,55.9575,92.5519,58.17,88,9,6.46
322,Jerusalem,IL,2021-07-17 17:38:32,31.769,35.2163,78.71,47,0,5.99
323,Portree,GB,2021-07-17 17:42:14,57.4129,-6.1942,60.85,88,100,10.56
324,Baiyin,CN,2021-07-17 17:42:14,36.5583,104.2081,72.48,33,15,1.99
325,Luancheng,CN,2021-07-17 17:42:14,37.8792,114.6517,75.36,91,88,4.94
326,Naliya,IN,2021-07-17 17:42:15,23.2667,68.8333,84.83,80,92,17.76
327,Ponta Delgada,PT,2021-07-17 17:42:15,37.7333,-25.6667,72.32,68,20,14.97
328,San Carlos De Bariloche,AR,2021-07-17 17:42:15,-41.1456,-71.3082,40.75,48,0,12.66
329,Lorengau,PG,2021-07-17 17:42:15,-2.0226,147.2712,81.03,78,100,3.65
330,Baikunthpur,IN,2021-07-17 17:42:16,23.25,82.55,85.26,54,100,4.99
331,Burdur,TR,2021-07-17 17:42:16,37.7203,30.2908,90.12,30,0,5.75
332,Cherskiy,RU,2021-07-17 17:42:16,68.75,161.3,57.74,80,100,11.97
333,Belmonte,BR,2021-07-17 17:42:17,-15.8631,-38.8828,80.6,55,2,7.31
334,Hearst,CA,2021-07-17 17:42:17,49.6835,-83.6665,73.65,44,87,6.71
335,Metro,ID,2021-07-17 17:42:17,-5.1131,105.3067,73.44,91,98,2.91
336,Marsabit,KE,2021-07-17 17:42:17,2.3284,37.9899,71.47,42,98,19.55
337,Cockburn Town,TC,2021-07-17 17:42:18,21.4612,-71.1419,85.96,66,40,13.8
338,Taltal,CL,2021-07-17 17:42:18,-25.4,-70.4833,63.07,64,100,2.68
339,Pionerskiy,RU,2021-07-17 17:42:19,54.9508,20.2275,76.84,76,19,13.15
340,Ondarroa,ES,2021-07-17 17:42:19,43.3167,-2.4167,82.81,75,5,3.4
341,Nouadhibou,MR,2021-07-17 17:42:19,20.931,-17.0347,73.38,78,0,16.11
342,Oistins,BB,2021-07-17 17:40:08,13.0667,-59.5333,84.29,79,40,18.41
343,Nuuk,GL,2021-07-17 17:40:57,64.1835,-51.7216,48.81,87,75,4.61
344,Jertih,MY,2021-07-17 17:42:20,5.7336,102.4897,80.47,93,84,2.95
345,Benavente,ES,2021-07-17 17:42:20,42.0025,-5.6783,89.71,17,0,5.91
346,Hare Bay,CA,2021-07-17 17:42:21,48.8499,-54.0148,74.55,60,100,9.62
347,Hualmay,PE,2021-07-17 17:42:21,-11.0964,-77.6139,68.41,70,32,9.84
348,Kargil,IN,2021-07-17 17:42:21,34.5667,76.1,69.58,42,32,7.0
349,Buenos Aires,AR,2021-07-17 17:40:55,-34.6132,-58.3772,56.01,42,0,8.05
350,Puerto Leguizamo,CO,2021-07-17 17:42:22,-0.1934,-74.7819,83.01,76,60,1.3
351,Yeppoon,AU,2021-07-17 17:42:22,-23.1333,150.7333,47.98,46,15,8.41
352,Mount Darwin,ZW,2021-07-17 17:42:22,-16.7725,31.5838,60.28,48,89,3.15
353,Darab,IR,2021-07-17 17:42:23,28.7519,54.5444,78.93,66,84,5.93
354,Ayan,RU,2021-07-17 17:42:23,56.45,138.1667,63.1,60,60,17.25
355,Ryotsu,JP,2021-07-17 17:42:23,38.0833,138.4333,75.94,80,1,4.63
356,Shimoda,JP,2021-07-17 17:42:24,34.6667,138.95,73.11,85,3,1.7
357,Kalemie,CD,2021-07-17 17:42:24,-5.9475,29.1947,71.49,57,26,4.43
358,Pilar,BR,2021-07-17 17:42:24,-9.5972,-35.9567,76.93,72,67,7.7
359,Ipil,PH,2021-07-17 17:42:24,7.75,122.5167,75.38,91,90,3.91
360,Nowy Tomysl,PL,2021-07-17 17:42:25,52.3195,16.1284,75.88,69,64,10.47
361,Gualaquiza,EC,2021-07-17 17:41:38,-3.4,-78.55,63.88,99,96,0.54
362,Harper,LR,2021-07-17 17:42:25,4.375,-7.7169,76.57,81,99,11.54
363,Alice Springs,AU,2021-07-17 17:42:25,-23.7,133.8833,42.35,65,0,5.75
364,Nhulunbuy,AU,2021-07-17 17:42:26,-12.2333,136.7667,74.01,83,48,6.91
365,Leningradskiy,RU,2021-07-17 17:42:26,69.3833,178.4167,46.89,80,59,6.51
366,Fort Nelson,CA,2021-07-17 17:42:26,58.8053,-122.7002,49.59,93,90,5.75
367,Sarangani,PH,2021-07-17 17:42:27,5.4033,125.4636,83.88,75,100,16.96
368,Axim,GH,2021-07-17 17:42:27,4.8699,-2.2405,77.54,77,90,7.76
369,Pacific Grove,US,2021-07-17 17:42:27,36.6177,-121.9166,75.16,91,90,1.01
370,Cidreira,BR,2021-07-17 17:42:28,-30.1811,-50.2056,64.47,63,29,13.78
371,Bitung,ID,2021-07-17 17:42:28,1.4451,125.1824,77.85,82,96,14.58
372,Grand-Santi,GF,2021-07-17 17:42:28,4.25,-54.3833,89.01,52,90,3.49
373,Beni,CD,2021-07-17 17:42:29,0.5,29.4667,65.71,83,97,2.21
374,Alice Town,BS,2021-07-17 17:42:29,25.7167,-79.3,82.89,70,5,11.92
375,Itaituba,BR,2021-07-17 17:42:29,-4.2761,-55.9836,91.56,66,20,8.05
376,Mandla,IN,2021-07-17 17:42:29,22.6,80.3833,84.02,62,100,5.01
377,Bang Mun Nak,TH,2021-07-17 17:42:30,16.0278,100.3792,79.68,82,95,3.67
378,Banamba,ML,2021-07-17 17:42:30,13.55,-7.45,93.74,37,62,2.39
379,Tavistock,GB,2021-07-17 17:42:30,50.5494,-4.1442,77.9,56,49,1.99
380,Kijang,KR,2021-07-17 17:42:31,35.2442,129.2139,78.53,87,62,5.99
381,Kuusamo,FI,2021-07-17 17:42:31,65.9667,29.1833,66.24,48,0,12.66
382,Emerald,AU,2021-07-17 17:42:31,-23.5333,148.1667,50.99,51,5,9.22
383,Broken Hill,AU,2021-07-17 17:42:32,-31.95,141.4333,42.51,81,5,6.91
384,Edinburg,GB,2021-07-17 17:42:32,55.9521,-3.1965,76.23,59,20,8.99
385,Ravar,IR,2021-07-17 17:42:33,31.2656,56.8055,89.1,35,99,4.09
386,Bodden Town,KY,2021-07-17 17:42:33,19.2833,-81.25,88.99,67,40,5.01
387,Half Moon Bay,US,2021-07-17 17:42:33,37.4636,-122.4286,82.62,71,40,1.01
388,Belaya Gora,RU,2021-07-17 17:42:33,68.5333,146.4167,37.92,70,99,19.77
389,High Level,CA,2021-07-17 17:42:34,58.5169,-117.136,53.71,66,90,10.36
390,Beidao,CN,2021-07-17 17:42:34,34.5686,105.8933,70.68,81,4,1.81
391,Samfya,ZM,2021-07-17 17:42:34,-11.3649,29.5565,64.62,45,50,12.19
392,Vanavara,RU,2021-07-17 17:42:35,60.34,102.2797,63.14,94,100,12.73
393,Leh,IN,2021-07-17 17:42:35,34.1667,77.5833,69.96,27,2,7.74
394,Amboasary,MG,2021-07-17 17:42:35,-25.0333,46.3833,69.64,78,1,7.16
395,Russell,US,2021-07-17 17:42:36,32.3502,-85.1999,89.11,55,40,3.44
396,Yarim,YE,2021-07-17 17:42:36,14.298,44.3779,61.56,47,100,4.38
397,Andenes,NO,2021-07-17 17:42:36,69.3143,16.1194,58.06,82,75,12.66
398,Diego De Almagro,CL,2021-07-17 17:42:37,-26.3667,-70.05,77.95,6,100,5.86
399,Mount Pleasant,US,2021-07-17 17:38:24,32.7941,-79.8626,92.08,76,40,4.0
400,Maneadero,MX,2021-07-17 17:42:37,31.7167,-116.5667,77.18,82,47,1.99
401,Santa Lucia,ES,2021-07-17 17:42:37,27.9117,-15.5407,70.92,65,20,24.16
402,Longyearbyen,SJ,2021-07-17 17:41:53,78.2186,15.6401,51.64,66,40,19.57
403,Valparaiso,CL,2021-07-17 17:42:24,-33.0393,-71.6273,71.83,28,0,8.05
404,Hit,IQ,2021-07-17 17:42:38,33.6416,42.8251,101.17,10,0,6.31
405,Abu Zabad,SD,2021-07-17 17:42:38,12.35,29.25,85.44,48,92,7.92
406,Dayong,CN,2021-07-17 17:42:38,25.0209,118.2898,80.28,88,100,1.66
407,Zhob,PK,2021-07-17 17:42:39,31.3411,69.4481,90.32,39,21,9.62
408,Sola,VU,2021-07-17 17:42:39,-13.8833,167.55,80.62,79,16,18.99
409,Imbituba,BR,2021-07-17 17:42:39,-28.24,-48.6703,73.81,75,2,3.96
410,Palamos,ES,2021-07-17 17:42:39,41.8484,3.1291,83.91,56,0,1.99
411,Port Hardy,CA,2021-07-17 17:42:40,50.6996,-127.4199,60.98,72,75,6.91
412,Khorramshahr,IR,2021-07-17 17:42:40,30.4397,48.1664,102.15,59,0,9.22
413,Necochea,AR,2021-07-17 17:42:40,-38.5473,-58.7368,45.66,80,89,20.33
414,Great Bend,US,2021-07-17 17:37:42,38.3645,-98.7648,82.92,78,1,10.36
415,Neuquen,AR,2021-07-17 17:40:22,-38.9516,-68.0591,51.69,32,0,6.91
416,Erdenet,MN,2021-07-17 17:42:41,49.0333,104.0833,61.65,86,97,1.92
417,Jalpan,MX,2021-07-17 17:42:41,21.2333,-99.4833,81.28,66,100,5.01
418,Alta Floresta,BR,2021-07-17 17:42:41,-9.8756,-56.0861,94.82,34,40,6.91
419,Serenje,ZM,2021-07-17 17:42:42,-13.2325,30.2352,52.57,54,40,2.86
420,Semnan,IR,2021-07-17 17:42:42,35.5729,53.3971,85.32,32,43,5.95
421,Siniscola,IT,2021-07-17 17:42:42,40.5719,9.6922,81.95,52,97,6.87
422,The Valley,AI,2021-07-17 17:40:30,18.217,-63.0578,87.66,66,20,17.27
423,Itupiranga,BR,2021-07-17 17:42:43,-5.1347,-49.3267,95.32,32,3,0.72
424,Karasjok,NO,2021-07-17 17:42:43,69.4719,25.5112,60.91,66,85,8.72
425,Parakai,NZ,2021-07-17 17:42:43,-36.65,174.4333,61.65,91,17,15.26
426,Hovd,MN,2021-07-17 17:42:44,48.0056,91.6419,64.53,42,63,5.23
427,Alto Longa,BR,2021-07-17 17:42:44,-5.2511,-42.2103,99.95,23,29,2.06
428,Lavrentiya,RU,2021-07-17 17:42:44,65.5833,-171.0,46.44,90,100,7.67
429,Narok,KE,2021-07-17 17:42:44,-1.0783,35.8601,61.66,61,99,3.58
430,Wewak,PG,2021-07-17 17:42:45,-3.5534,143.6268,79.18,84,100,3.91
431,Salinopolis,BR,2021-07-17 17:42:45,-0.6136,-47.3561,83.91,70,57,11.86
432,Okhotsk,RU,2021-07-17 17:42:45,59.3833,143.3,55.09,86,97,5.1
433,Ust-Ordynskiy,RU,2021-07-17 17:42:46,52.805,104.7508,62.44,97,90,7.4
434,Hailar,CN,2021-07-17 17:42:46,49.2,119.7,67.05,97,100,16.73
435,Pontianak,ID,2021-07-17 17:42:46,-0.0333,109.3333,76.98,100,16,3.44
436,Deputatskiy,RU,2021-07-17 17:42:47,69.3,139.9,33.26,76,100,11.92
437,Parker,US,2021-07-17 17:38:02,32.7668,-97.8003,90.1,68,46,1.01
438,Smithers,CA,2021-07-17 17:41:18,54.7804,-127.1743,52.12,93,90,2.3
439,Cururupu,BR,2021-07-17 17:42:47,-1.8283,-44.8683,85.62,58,25,7.74
440,Moron,AR,2021-07-17 17:42:47,-34.6534,-58.6198,56.01,39,20,10.0
441,Kortkeros,RU,2021-07-17 17:42:48,61.8106,51.5806,68.0,96,76,2.44
442,Catamayo,EC,2021-07-17 17:42:48,-3.9833,-79.35,75.45,57,75,2.3
443,Ola,RU,2021-07-17 17:42:13,59.5833,151.2833,56.44,92,100,13.13
444,Sulangan,PH,2021-07-17 17:42:48,11.1373,123.7228,83.62,74,100,8.9
445,Enumclaw,US,2021-07-17 17:42:49,47.2043,-121.9915,70.12,69,35,1.01
446,Victor Harbor,AU,2021-07-17 17:42:49,-35.5667,138.6167,51.89,85,77,8.55
447,Puerto Colombia,CO,2021-07-17 17:41:10,10.9878,-74.9547,89.69,74,100,16.02
448,Tombouctou,ML,2021-07-17 17:42:49,20.0,-3.0,110.14,5,5,15.08
449,Ohringen,DE,2021-07-17 17:42:50,49.2017,9.5039,76.1,90,86,8.08
450,Vostok,RU,2021-07-17 17:42:45,46.4856,135.8833,68.47,97,61,4.34
451,Havoysund,NO,2021-07-17 17:42:50,70.9963,24.6622,52.68,93,99,22.19
452,Tamiahua,MX,2021-07-17 17:42:50,21.2667,-97.45,86.27,68,63,9.55
453,Nemuro,JP,2021-07-17 17:42:51,43.3236,145.575,59.4,94,100,0.87
454,Raudeberg,NO,2021-07-17 17:42:51,61.9875,5.1352,57.2,81,100,24.09
455,Yima,CN,2021-07-17 17:42:51,34.7381,111.8839,72.91,90,47,6.73
456,Cayenne,GF,2021-07-17 17:42:52,4.9333,-52.3333,87.84,77,0,5.99
457,Port Lincoln,AU,2021-07-17 17:42:52,-34.7333,135.8667,50.54,75,87,6.98
458,Bichura,RU,2021-07-17 17:42:52,50.5881,107.6022,60.46,89,3,3.15
459,Kirakira,SB,2021-07-17 17:42:52,-10.4544,161.9205,79.93,87,57,10.36
460,Fenton,US,2021-07-17 17:38:02,42.7978,-83.7049,77.59,65,75,1.99
461,Champerico,GT,2021-07-17 17:42:53,14.3,-91.9167,93.76,73,42,6.71
462,Naica,MX,2021-07-17 17:42:53,27.85,-105.4833,86.81,33,23,6.67
463,El Alto,PE,2021-07-17 17:42:53,-4.2714,-81.2147,74.86,67,85,16.49
464,Zahirabad,IN,2021-07-17 17:42:54,17.6833,77.6167,76.73,86,100,5.86
465,Wagar,SD,2021-07-17 17:42:54,16.1525,36.2032,90.77,43,98,15.46
466,Umea,SE,2021-07-17 17:42:54,63.8284,20.2597,67.93,77,0,8.05
467,Landazuri,CO,2021-07-17 17:42:55,6.2183,-73.8112,82.09,55,39,4.47
468,Akureyri,IS,2021-07-17 17:42:55,65.6835,-18.0878,62.53,51,0,11.5
469,Da Nang,VN,2021-07-17 17:40:20,16.0678,108.2208,84.25,74,20,3.44
470,Lichuan,CN,2021-07-17 17:42:55,30.3,108.85,65.3,97,99,1.95
471,Sungaipenuh,ID,2021-07-17 17:39:34,-2.0833,101.3833,64.51,97,69,1.43
472,Indramayu,ID,2021-07-17 17:42:56,-6.3264,108.32,79.12,71,100,7.18
473,Pavino,RU,2021-07-17 17:42:56,59.1139,46.1414,62.58,96,62,4.52
474,Phan Thiet,VN,2021-07-17 17:42:56,10.9333,108.1,77.7,88,95,9.69
475,Namatanai,PG,2021-07-17 17:42:57,-3.6667,152.4333,79.07,87,100,5.77
476,Carlisle,US,2021-07-17 17:42:57,40.2015,-77.1889,93.22,65,37,1.01
477,Beringovskiy,RU,2021-07-17 17:42:57,63.05,179.3167,49.33,86,74,9.24
478,At-Bashi,KG,2021-07-17 17:42:58,41.1702,75.8106,60.42,60,82,3.94
479,Bestobe,KZ,2021-07-17 17:42:58,52.4994,73.0975,64.09,74,100,4.72
480,Ortigueira,BR,2021-07-17 17:42:58,-24.2083,-50.9494,60.62,96,98,3.11
481,Price,US,2021-07-17 17:42:58,39.5994,-110.8107,87.12,26,1,5.75
482,Dubbo,AU,2021-07-17 17:42:59,-32.25,148.6167,44.73,76,90,5.75
483,Maymyo,MM,2021-07-17 17:42:59,22.0333,96.4667,68.49,88,100,1.54
484,Poronaysk,RU,2021-07-17 17:42:59,49.2167,143.1167,68.36,89,23,3.65
485,Hamilton,US,2021-07-17 17:40:14,39.1834,-84.5333,82.49,79,90,3.0
486,Bilma,NE,2021-07-17 17:43:00,18.6853,12.9164,100.27,8,49,6.06
487,Ndele,CF,2021-07-17 17:43:00,8.4109,20.6473,73.8,85,91,3.06
488,Kutum,SD,2021-07-17 17:43:00,14.2,24.6667,83.21,36,100,3.38
489,Kashi,CN,2021-07-17 17:43:01,39.4547,75.9797,70.81,73,40,11.18
490,Umm Kaddadah,SD,2021-07-17 17:43:01,13.6017,26.6876,86.47,45,100,10.87
491,Inta,RU,2021-07-17 17:43:01,66.0317,60.1659,61.2,64,98,6.8
492,Rancho Veloz,CU,2021-07-17 17:43:01,22.8806,-80.3917,88.29,59,19,15.23
493,Cerro De Pasco,PE,2021-07-17 17:42:30,-10.6833,-76.2667,51.33,36,7,11.74
494,Salto Del Guaira,PY,2021-07-17 17:43:02,-24.0625,-54.3069,64.42,85,98,5.7
495,Marsh Harbour,BS,2021-07-17 17:43:02,26.5412,-77.0636,82.92,69,5,12.62
496,Calvinia,ZA,2021-07-17 17:43:03,-31.4707,19.776,53.78,31,0,4.61
497,Belize,BZ,2021-07-17 17:43:03,17.25,-88.75,88.12,45,67,7.0
498,Whyalla,AU,2021-07-17 17:43:03,-33.0333,137.5833,40.89,93,65,6.91
499,Sigli,ID,2021-07-17 17:43:03,5.3848,95.9609,77.95,78,61,5.61
500,Merauke,ID,2021-07-17 17:43:04,-8.4667,140.3333,76.71,90,67,11.95
501,Jawhar,SO,2021-07-17 17:43:04,2.7809,45.5005,75.49,77,39,18.37
502,Soeng Sang,TH,2021-07-17 17:43:05,14.4264,102.4606,74.19,94,30,5.48
503,Pangnirtung,CA,2021-07-17 17:42:13,66.1451,-65.7125,55.4,76,90,6.91
504,Leshukonskoye,RU,2021-07-17 17:43:05,64.8989,45.7622,62.56,61,44,1.07
505,Tezu,IN,2021-07-17 17:43:05,27.9167,96.1667,76.48,96,99,1.88
506,Doka,SD,2021-07-17 17:43:06,13.5167,35.7667,78.08,72,97,6.78
507,Seddon,AU,2021-07-17 17:43:06,-37.8068,144.8916,50.99,89,40,4.0
508,La Ronge,CA,2021-07-17 17:43:06,55.1001,-105.2842,52.05,71,90,11.5
509,Kloulklubed,PW,2021-07-17 17:42:25,7.0419,134.2556,79.3,71,100,2.48
510,Agadez,NE,2021-07-17 17:43:06,19.75,10.25,98.29,10,21,5.41
511,Sao Felix Do Xingu,BR,2021-07-17 17:42:27,-6.6447,-51.995,98.02,23,9,3.27
512,Tecate,MX,2021-07-17 17:43:07,32.5667,-116.6333,91.81,63,59,5.77
513,Areka,ET,2021-07-17 17:43:07,7.0667,37.7,59.88,96,100,2.66
514,Vyazma,RU,2021-07-17 17:43:07,55.2104,34.2951,70.61,79,48,3.27
515,Luau,AO,2021-07-17 17:43:08,-10.7073,22.2247,68.59,33,70,4.25
516,Barahona,DO,2021-07-17 17:43:08,18.2085,-71.1008,87.62,58,20,18.41
517,Roswell,US,2021-07-17 17:40:41,34.0232,-84.3616,89.08,67,20,1.99
518,Ahome,MX,2021-07-17 17:43:08,25.9167,-109.1833,94.14,59,7,3.0
519,Nouakchott,MR,2021-07-17 17:43:09,18.0858,-15.9785,80.53,80,57,16.2
520,Tucuman,AR,2021-07-17 17:42:36,-26.8241,-65.2226,60.8,27,10,5.75
521,Ailigandi,PA,2021-07-17 17:43:09,9.2333,-78.0167,84.97,72,100,7.31
522,Viedma,AR,2021-07-17 17:43:09,-40.8135,-62.9967,48.36,70,96,23.85
523,Naze,JP,2021-07-17 17:43:10,28.3667,129.4833,78.49,84,93,15.19
524,Riachao Das Neves,BR,2021-07-17 17:43:10,-11.7461,-44.91,92.82,18,26,4.38
525,Moose Factory,CA,2021-07-17 17:43:10,51.2585,-80.6094,82.4,57,1,9.22
526,Brae,GB,2021-07-17 17:43:11,60.3964,-1.353,55.31,82,94,18.79
527,Los Llanos De Aridane,ES,2021-07-17 17:43:11,28.6585,-17.9182,71.35,73,20,16.11
528,Syracuse,IT,2021-07-17 17:43:11,37.0881,15.2792,80.65,71,72,11.52
529,Aykhal,RU,2021-07-17 17:43:11,66.0,111.5,56.95,81,93,6.35
530,Palimbang,PH,2021-07-17 17:43:12,6.2106,124.1894,78.73,84,99,2.37
531,Lasa,IT,2021-07-17 17:42:14,46.6166,10.7002,75.11,85,98,7.27
532,Progreso,MX,2021-07-17 17:43:12,21.2833,-89.6667,87.91,64,12,13.38
533,Bonneville,FR,2021-07-17 17:43:13,46.0802,6.4073,75.38,85,78,7.63
534,Dunedin,NZ,2021-07-17 17:43:13,-45.8742,170.5036,49.8,94,100,1.01
535,Caluquembe,AO,2021-07-17 17:43:13,-13.7833,14.6833,65.35,29,16,2.53
536,Careiro Da Varzea,BR,2021-07-17 17:43:14,-3.2003,-59.8119,88.41,52,17,2.53
537,Constitucion,CL,2021-07-17 17:43:14,-35.3333,-72.4167,54.86,45,0,15.7
538,Stokmarknes,NO,2021-07-17 17:43:14,68.5646,14.9108,55.49,79,61,8.72
539,Pytalovo,RU,2021-07-17 17:43:15,57.0679,27.9138,75.36,66,45,4.43
540,Wajid,SO,2021-07-17 17:43:15,3.8093,43.2471,80.51,44,97,24.79
541,Asau,RO,2021-07-17 17:43:15,46.4333,26.4,81.52,75,1,3.44
542,Luderitz,NA,2021-07-17 17:43:15,-26.6481,15.1594,64.98,43,0,10.94
543,Gornopravdinsk,RU,2021-07-17 17:43:16,60.05,69.9,50.18,95,55,3.47
544,Marystown,CA,2021-07-17 17:43:16,47.1666,-55.1483,61.38,93,100,8.48
545,Aberfeldy,GB,2021-07-17 17:43:16,56.62,-3.8645,75.99,74,28,7.74
546,Roebourne,AU,2021-07-17 17:43:17,-20.7833,117.1333,66.76,35,41,4.52
547,Ornes,NO,2021-07-17 17:43:17,66.8689,13.7078,55.04,93,93,8.37
548,Villarrubia De Los Ojos,ES,2021-07-17 17:43:17,39.2209,-3.608,100.04,9,0,14.7
549,Grand Gaube,MU,2021-07-17 17:43:18,-20.0064,57.6608,72.0,79,34,7.0
550,Mnogovershinnyy,RU,2021-07-17 17:43:18,53.9353,139.9242,57.51,79,16,5.39
551,Charlottesville,US,2021-07-17 17:38:37,38.0293,-78.4767,96.04,55,11,10.13
552,Alekseyevka,RU,2021-07-17 17:43:18,50.6309,38.6903,74.03,67,73,5.21
553,Pondicherry,IN,2021-07-17 17:43:19,11.93,79.83,83.57,76,100,10.83
554,Road Town,VG,2021-07-17 17:43:19,18.4167,-64.6167,86.04,74,75,8.05
555,Cuervos,MX,2021-07-17 17:43:19,32.6314,-114.8556,101.05,27,89,13.58
556,Namibe,AO,2021-07-17 17:42:10,-15.1961,12.1522,68.04,82,1,8.57
557,Tabuk,PH,2021-07-17 17:43:20,17.4189,121.4443,74.7,94,100,2.98
558,Honiara,SB,2021-07-17 17:43:20,-9.4333,159.95,76.77,80,43,4.99
559,Tabory,RU,2021-07-17 17:43:21,58.5198,64.5495,59.05,71,72,5.66
560,Carballo,ES,2021-07-17 17:39:29,43.213,-8.691,94.59,48,0,2.77
561,Makakilo City,US,2021-07-17 17:43:21,21.3469,-158.0858,77.32,71,20,3.44
562,Zeya,RU,2021-07-17 17:43:21,53.75,127.2667,59.18,73,0,3.96
563,Xichang,CN,2021-07-17 17:43:21,27.8964,102.2634,64.42,93,74,1.99
564,Banepa,NP,2021-07-17 17:43:22,27.6298,85.5214,70.12,100,75,2.3
565,Sainte-Ode,BE,2021-07-17 17:43:22,50.0262,5.5254,74.95,79,25,11.01
566,Sambava,MG,2021-07-17 17:43:22,-14.2667,50.1667,70.9,82,19,12.12
567,Ascension,US,2021-07-17 17:43:23,30.2169,-90.9001,93.2,72,40,4.61
